YEAR,DOY,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,QV2M,WS2M
2017,253,0.0,27.34,12.5,18.7,7.81,2.2
2017,254,0.0,34.53,15.08,23.92,5.74,2.06
2017,255,0.0,36.1,18.38,26.44,4.94,1.74
2017,256,0.0,37.42,19.4,27.65,5.25,2.12
2017,257,0.0,33.32,18.4,25.71,6.1,1.58
2017,258,0.0,30.69,15.29,23.24,6.53,2.45
2017,259,0.0,27.76,11.99,18.94,5.74,2.34
2017,260,0.0,29.42,13.94,20.38,4.76,1.98
2017,261,0.0,28.11,12.56,19.43,5.0,2.04
2017,262,0.0,29.41,13.42,20.4,5.0,2.0
2017,263,0.0,31.6,14.62,22.09,4.39,1.88
2017,264,0.0,29.78,16.12,22.0,5.31,1.58
2017,265,0.0,33.15,16.83,23.06,6.16,1.8
2017,266,0.0,33.5,17.83,24.55,5.31,2.26
2017,267,0.0,33.3,18.3,24.58,5.07,2.16
2017,268,0.0,31.84,19.19,24.32,4.7,1.8
2017,269,0.84,27.65,16.83,21.8,6.23,1.67
2017,270,1.1,28.35,15.76,21.07,8.91,2.16
2017,271,0.38,29.39,15.62,22.04,9.22,1.62
2017,272,0.21,29.49,17.47,22.57,8.91,1.7
2017,273,0.0,30.39,16.14,22.77,7.81,1.7
2017,274,0.0,31.2,16.8,23.2,7.45,1.66
2017,275,0.0,33.36,17.39,24.83,7.39,2.17
2017,276,0.0,33.42,17.69,24.98,6.65,2.36
2017,277,0.0,32.68,17.66,24.55,6.16,2.52
2017,278,0.03,31.75,18.37,24.19,6.29,2.8
2017,279,0.0,31.46,17.01,23.35,6.35,1.74
2017,280,0.0,31.38,17.18,23.24,4.82,1.91
2017,281,0.0,32.01,17.37,23.55,5.25,1.94
2017,282,0.0,31.22,15.79,22.69,5.13,1.82
2017,283,0.0,31.4,15.89,22.81,4.64,1.82
2017,284,0.15,31.91,17.59,23.58,6.04,2.32
2017,285,0.19,33.02,18.32,24.84,6.65,2.18
2017,286,0.0,30.81,18.48,23.55,6.71,2.45
2017,287,0.0,31.92,18.5,24.24,5.43,1.96
2017,288,0.03,29.66,16.8,22.77,5.0,1.38
2017,289,0.05,27.4,16.04,20.92,5.92,2.16
2017,290,2.0,24.65,16.0,19.7,7.57,1.82
2017,291,9.53,20.24,12.78,16.25,8.73,3.65
2017,292,7.36,20.07,12.58,15.23,9.77,3.72
2017,293,0.14,25.27,10.85,16.92,8.3,1.61
2017,294,0.15,26.99,13.26,18.69,7.81,1.24
2017,295,0.06,26.91,12.63,18.63,8.0,1.62
2017,296,0.0,29.0,13.08,19.4,6.65,1.41
2017,297,0.0,28.64,13.27,19.62,5.98,1.74
2017,298,0.0,29.06,12.73,19.48,5.19,1.84
2017,299,0.0,30.58,12.74,20.13,4.76,1.83
2017,300,0.0,29.3,13.29,19.56,4.64,2.05
2017,301,0.0,28.73,13.1,18.8,3.91,1.55
2017,302,0.0,28.73,12.34,18.76,3.97,1.69
2017,303,0.0,26.68,11.82,18.15,4.33,1.73
2017,304,0.0,26.88,10.58,17.26,4.39,1.65
2017,305,0.0,27.05,11.25,17.4,4.21,1.91
2017,306,0.04,27.21,10.12,17.23,3.97,2.23
2017,307,0.16,24.58,12.42,16.89,5.31,1.84
2017,308,0.7,20.07,10.82,14.0,8.0,2.3
2017,309,0.12,21.16,8.95,13.47,6.35,1.52
2017,310,0.02,24.73,8.81,14.98,3.78,1.3
2017,311,0.0,25.44,10.2,16.43,3.66,1.71
2017,312,0.0,22.97,12.17,16.37,3.85,1.28
2017,313,0.0,19.82,7.09,13.48,4.58,1.52
2017,314,0.01,18.17,6.37,10.79,5.0,1.8
2017,315,0.0,23.37,4.86,12.35,2.32,1.98
2017,316,0.0,22.42,8.9,13.68,2.87,1.69
2017,317,0.0,20.19,7.55,12.48,3.54,1.51
2017,318,0.0,21.23,7.0,12.0,3.54,1.33
2017,319,0.0,22.95,6.31,12.99,2.56,1.62
2017,320,0.0,22.44,7.28,12.85,2.75,1.76
2017,321,0.0,22.95,7.05,13.15,2.81,1.63
2017,322,0.0,22.94,8.71,13.95,2.56,1.37
2017,323,0.0,22.81,7.44,13.27,2.32,1.5
2017,324,0.0,23.26,7.74,13.71,2.44,1.64
2017,325,0.0,22.17,6.69,12.94,2.5,1.55
2017,326,0.0,20.87,6.32,12.45,2.56,1.74
2017,327,0.0,22.19,6.0,13.16,2.5,1.37
2017,328,0.0,23.33,9.72,15.24,2.69,1.31
2017,329,0.0,22.27,9.83,15.36,3.36,1.33
2017,330,0.0,24.34,9.59,15.55,3.91,1.62
2017,331,0.17,19.59,11.93,14.91,4.94,1.07
2017,332,0.03,23.61,12.1,16.59,4.09,2.05
2017,333,13.1,18.55,12.01,14.34,5.55,4.2
2017,334,32.55,11.26,4.15,8.8,6.96,3.27
2017,335,0.01,12.03,0.48,5.3,3.66,1.24
2017,336,0.0,13.65,0.9,5.93,3.17,1.48
2017,337,0.0,14.34,1.94,6.25,3.23,1.6
2017,338,0.0,16.86,1.05,7.45,2.81,1.88
2017,339,0.0,16.51,1.75,7.55,3.11,1.61
2017,340,0.0,17.2,0.72,7.14,2.5,1.54
2017,341,0.0,16.86,0.26,6.56,2.2,1.54
2017,342,0.0,17.75,0.79,7.57,2.5,1.7
2017,343,0.05,16.55,6.37,9.88,4.82,1.3
2017,344,0.04,18.66,5.45,10.29,6.04,1.53
2017,345,28.35,9.51,2.83,6.55,5.86,3.69
2017,346,3.4,10.02,-0.53,4.29,4.33,1.62
2017,347,0.0,15.62,-1.49,5.27,3.85,1.34
2017,348,0.0,16.07,2.55,8.12,4.09,1.33
2017,349,0.22,15.26,3.12,8.13,5.0,1.9
2017,350,8.48,10.51,6.73,8.19,6.9,2.3
2017,351,0.24,14.13,2.73,7.6,5.43,1.7
2017,352,0.0,14.87,0.95,6.39,3.66,1.5
2017,353,0.01,14.18,2.48,6.9,4.03,1.72
2017,354,0.05,14.5,0.32,5.69,4.03,2.41
2017,355,0.0,15.65,1.33,6.67,3.91,2.24
2017,356,0.02,17.55,0.12,7.15,3.36,2.05
2017,357,0.0,17.16,3.48,8.14,3.54,1.3
2017,358,0.01,15.94,1.56,7.2,3.72,1.62
2017,359,0.0,14.15,1.3,6.33,4.15,1.94
2017,360,0.05,13.84,0.19,5.8,4.46,1.95
2017,361,7.23,11.06,3.37,7.08,5.98,3.43
2017,362,4.48,14.01,6.8,8.98,6.96,1.94
2017,363,0.24,16.19,5.64,9.19,5.62,1.36
2017,364,0.0,21.52,4.06,11.17,4.15,1.58
2017,365,0.23,17.97,7.53,10.91,5.31,1.53
2018,1,0.47,20.48,4.77,10.32,4.82,1.64
2018,2,0.04,20.42,5.01,10.82,3.11,1.92
2018,3,0.72,20.61,6.9,11.9,4.15,1.44
2018,4,2.18,20.35,6.09,10.95,4.76,1.33
2018,5,0.24,18.53,3.82,9.22,4.76,2.21
2018,6,37.26,6.98,1.81,3.84,5.19,4.05
2018,7,21.33,2.04,-0.85,0.78,4.33,1.93
2018,8,26.12,3.79,0.87,2.34,4.88,3.57
2018,9,5.82,7.87,2.89,5.02,5.43,2.64
2018,10,17.53,9.65,5.81,7.69,6.96,3.05
2018,11,0.76,12.85,2.07,7.4,6.1,1.2
2018,12,0.0,16.94,0.67,7.41,3.78,1.27
2018,13,1.08,14.52,3.73,7.8,4.52,2.19
2018,14,15.27,10.16,4.27,6.46,5.74,2.02
2018,15,1.86,9.59,0.87,4.45,4.33,2.27
2018,16,0.0,16.9,1.03,7.01,4.33,2.35
2018,17,0.0,19.27,1.61,8.19,3.72,1.69
2018,18,0.04,11.27,2.58,6.35,4.21,1.44
2018,19,0.07,12.39,2.68,6.55,5.55,1.51
2018,20,0.0,16.37,1.26,7.5,4.88,1.51
2018,21,0.03,16.99,5.08,9.41,3.85,1.35
2018,22,0.34,19.1,4.82,9.74,4.7,1.51
2018,23,0.35,19.07,3.1,9.16,4.64,1.3
2018,24,0.17,19.69,4.12,9.88,4.82,1.78
2018,25,1.84,15.8,4.8,8.51,5.07,2.12
2018,26,16.09,8.59,2.21,5.08,4.94,2.3
2018,27,2.14,7.29,-0.92,3.09,4.03,1.39
2018,28,0.9,8.32,-1.78,2.31,3.42,1.74
2018,29,0.87,11.45,1.37,5.77,4.21,4.56
2018,30,0.01,14.4,2.54,6.81,4.15,3.22
2018,31,1.08,14.4,1.49,5.93,5.0,1.49
2018,32,0.91,12.76,0.98,6.33,5.37,1.8
2018,33,6.25,8.12,0.39,4.6,4.76,2.95
2018,34,0.01,8.5,-2.76,2.12,3.23,1.66
2018,35,26.7,7.91,-2.53,2.01,3.66,3.16
2018,36,23.59,3.4,-0.65,1.04,4.21,2.53
2018,37,9.64,1.84,-0.79,0.4,4.27,2.16
2018,38,0.69,5.87,-1.63,1.22,3.85,1.78
2018,39,3.45,7.58,-0.62,3.01,4.33,1.55
2018,40,6.2,7.3,1.71,3.84,4.88,2.07
2018,41,2.63,8.46,2.06,4.4,5.37,1.65
2018,42,0.2,12.75,2.62,6.22,5.0,1.04
2018,43,0.04,15.17,2.83,7.89,4.88,1.55
2018,44,0.03,16.23,2.87,7.83,4.7,1.25
2018,45,0.0,17.25,2.34,8.3,4.03,1.55
2018,46,0.0,19.39,3.79,10.04,3.72,1.5
2018,47,0.0,16.6,6.91,10.48,4.88,1.01
2018,48,0.0,16.42,4.52,9.36,5.13,1.25
2018,49,0.0,18.58,3.89,9.62,4.52,1.48
2018,50,0.0,16.07,3.54,8.87,4.82,1.76
2018,51,0.02,17.08,4.63,9.32,4.82,1.19
2018,52,0.2,15.15,4.58,8.53,5.0,1.83
2018,53,0.85,13.24,3.25,7.54,5.62,2.01
2018,54,0.0,17.94,1.71,8.78,4.52,1.54
2018,55,1.59,13.25,2.8,7.69,5.98,1.2
2018,56,0.01,16.85,2.15,8.7,5.31,1.71
2018,57,17.73,17.24,5.18,9.7,6.16,3.08
2018,58,1.75,16.72,5.16,9.54,5.74,3.05
2018,59,14.15,19.98,4.62,11.12,5.86,3.62
2018,60,15.69,14.64,8.95,11.1,7.87,6.91
2018,61,1.62,17.81,8.8,12.4,7.69,5.05
2018,62,35.06,16.4,6.62,11.4,8.24,3.11
2018,63,7.94,12.4,6.77,9.15,6.71,5.27
2018,64,32.86,13.17,6.87,9.49,7.51,5.8
2018,65,45.11,13.73,6.36,10.02,8.06,4.55
2018,66,49.78,17.1,10.33,12.8,9.34,3.59
2018,67,9.44,17.26,9.19,12.8,8.79,3.07
2018,68,0.04,20.31,6.63,13.4,7.93,2.11
2018,69,5.03,17.12,8.37,12.76,7.93,4.11
2018,70,4.85,13.31,6.3,8.98,6.59,4.4
2018,71,0.36,16.22,5.81,9.78,5.98,1.7
2018,72,0.36,16.0,6.89,10.6,6.16,1.29
2018,73,0.04,19.4,6.06,11.58,6.77,2.62
2018,74,14.71,12.04,6.55,9.12,7.39,4.02
2018,75,11.28,8.98,4.1,6.16,5.74,3.03
2018,76,3.87,11.62,2.94,6.91,5.49,4.27
2018,77,18.27,12.89,5.73,8.67,6.84,4.97
2018,78,1.45,14.42,5.75,8.9,6.47,2.86
2018,79,9.39,10.04,2.88,6.86,5.98,3.27
2018,80,1.38,9.04,-0.61,4.09,4.39,2.21
2018,81,0.02,11.16,-1.88,4.62,4.27,1.77
2018,82,0.01,15.04,-0.46,6.9,4.03,2.02
2018,83,12.03,9.64,3.18,6.54,6.1,3.65
2018,84,7.35,9.7,2.43,6.48,6.1,3.55
2018,85,0.66,14.98,3.71,8.5,5.49,1.59
2018,86,0.0,21.52,2.58,11.48,5.31,2.08
2018,87,0.01,23.05,6.67,14.43,6.23,1.62
2018,88,0.4,17.76,8.43,12.49,6.84,1.38
2018,89,1.03,14.92,6.93,9.83,6.71,2.78
2018,90,0.09,17.35,4.83,10.42,6.47,1.97
2018,91,0.0,25.05,6.89,15.05,6.53,2.11
2018,92,0.04,17.83,9.36,13.15,7.51,1.68
2018,93,0.1,20.4,7.95,13.23,7.63,1.77
2018,94,0.12,19.76,8.99,12.68,7.39,1.79
2018,95,0.1,26.72,9.77,17.26,8.24,2.08
2018,96,0.14,20.9,9.08,13.91,8.0,1.85
2018,97,9.88,13.97,6.96,9.16,6.41,3.09
2018,98,12.09,13.95,6.04,8.72,6.35,3.3
2018,99,16.09,11.86,4.44,7.41,5.92,2.87
2018,100,19.39,12.8,2.92,7.91,6.16,4.59
2018,101,21.54,11.75,5.48,8.37,6.41,4.81
2018,102,12.99,14.98,5.27,9.02,6.53,4.41
2018,103,28.5,9.81,4.82,6.87,6.1,4.81
2018,104,6.78,14.32,5.79,8.92,6.59,2.46
2018,105,0.03,20.09,4.19,11.82,5.8,1.37
2018,106,0.04,21.37,7.87,13.93,6.96,1.52
2018,107,0.0,26.08,9.43,16.93,7.08,1.37
2018,108,0.0,26.18,10.06,17.71,7.39,2.08
2018,109,1.63,26.65,10.66,18.51,8.0,1.98
2018,110,0.16,26.33,12.14,17.79,8.0,2.41
2018,111,0.25,24.54,10.08,15.96,7.39,2.24
2018,112,0.27,24.04,8.38,14.81,7.51,1.91
2018,113,1.83,24.14,8.81,15.08,7.93,1.64
2018,114,39.81,17.87,10.4,12.76,8.61,1.53
2018,115,8.97,16.11,10.05,12.51,8.79,1.71
2018,116,2.39,20.04,9.98,14.33,8.67,1.52
2018,117,0.09,22.71,9.04,15.75,8.79,1.87
2018,118,1.58,20.69,9.02,14.09,8.67,2.41
2018,119,0.86,15.75,5.55,9.8,5.92,2.63
2018,120,0.15,16.19,5.05,9.45,5.74,2.11
2018,121,2.57,13.21,5.32,8.39,5.86,2.59
2018,122,0.04,17.16,3.35,10.03,5.13,1.61
2018,123,1.61,18.02,5.94,11.33,6.53,1.89
2018,124,0.78,17.79,7.08,12.26,7.08,1.41
2018,125,0.06,22.02,8.33,14.87,7.69,1.45
2018,126,0.13,24.65,9.94,16.86,7.57,1.92
2018,127,2.79,16.92,10.76,13.14,8.67,0.95
2018,128,2.16,15.65,10.69,12.97,8.91,1.08
2018,129,1.03,19.84,9.44,14.28,9.03,1.66
2018,130,0.18,22.15,9.92,14.9,8.54,1.21
2018,131,0.01,24.5,10.12,16.87,8.85,1.57
2018,132,0.03,21.98,10.08,15.32,8.36,1.86
2018,133,0.01,21.99,7.19,14.14,6.71,2.09
2018,134,0.0,23.38,7.91,15.34,6.96,2.15
2018,135,0.0,25.13,8.33,16.69,7.32,2.06
2018,136,9.96,28.01,11.1,18.55,9.46,2.04
2018,137,3.14,20.48,11.65,15.48,9.58,1.86
2018,138,1.71,20.44,12.13,16.08,9.22,1.39
2018,139,0.86,19.94,10.62,14.98,8.61,1.2
2018,140,0.24,22.47,8.81,15.3,8.0,1.7
2018,141,0.21,20.67,9.69,14.85,8.18,1.68
2018,142,0.06,25.11,8.31,16.62,8.54,1.87
2018,143,0.15,27.08,11.12,17.93,8.91,1.73
2018,144,1.34,19.04,10.88,14.42,9.22,1.89
2018,145,0.12,21.45,9.15,14.68,8.12,2.02
2018,146,1.19,23.29,9.22,15.5,8.91,1.84
2018,147,3.92,19.17,11.29,14.5,9.09,1.96
2018,148,0.44,21.09,10.16,14.84,8.24,1.74
2018,149,0.41,19.79,9.68,13.91,8.0,2.03
2018,150,0.07,21.64,8.45,14.64,7.87,1.89
2018,151,0.07,23.42,9.79,16.13,8.91,2.08
2018,152,0.13,23.65,11.6,16.43,9.4,2.15
2018,153,0.05,19.91,8.4,13.77,8.0,1.87
2018,154,0.01,23.41,6.51,15.06,7.2,2.23
2018,155,0.03,23.28,10.34,16.07,8.42,2.11
2018,156,0.11,20.51,9.87,14.41,8.48,2.28
2018,157,0.02,21.71,9.27,14.87,8.18,1.79
2018,158,0.0,25.31,9.62,17.18,7.81,1.63
2018,159,0.02,25.47,11.8,18.2,9.03,2.02
2018,160,0.18,20.89,11.52,15.69,9.77,2.02
2018,161,0.05,20.55,10.62,14.67,8.3,2.0
2018,162,0.01,21.65,9.69,15.26,8.3,2.01
2018,163,0.01,22.76,10.18,15.7,8.48,2.05
2018,164,0.01,24.3,10.15,16.68,8.73,2.27
2018,165,0.01,26.48,11.65,18.91,9.46,2.21
2018,166,0.0,29.98,12.98,21.33,9.58,2.12
2018,167,0.0,28.75,15.64,21.76,10.44,1.79
2018,168,0.0,30.15,14.15,22.08,10.8,1.57
2018,169,0.0,29.27,16.06,22.4,12.21,2.06
2018,170,0.0,33.27,16.79,24.18,11.66,1.94
2018,171,0.0,28.59,14.64,20.88,11.54,1.8
2018,172,0.02,26.62,14.88,19.78,11.72,2.23
2018,173,0.02,28.48,14.33,20.41,11.35,2.28
2018,174,0.01,31.82,14.01,21.96,10.93,1.86
2018,175,0.02,31.15,14.67,21.62,9.83,1.84
2018,176,0.19,28.53,14.46,20.24,11.17,2.09
2018,177,0.11,27.78,14.53,20.4,11.66,2.12
2018,178,0.08,27.64,14.41,20.37,11.66,2.23
2018,179,0.05,25.9,14.23,19.42,11.17,2.13
2018,180,0.02,27.97,13.8,19.91,10.13,1.79
2018,181,0.0,26.65,13.4,19.48,10.8,2.21
2018,182,0.0,26.06,13.96,19.13,10.74,1.8
2018,183,0.0,28.84,13.59,20.91,10.31,1.38
2018,184,0.0,30.04,17.47,23.08,11.41,1.41
2018,185,0.0,27.37,15.28,20.63,11.29,1.62
2018,186,0.0,28.94,14.23,21.31,10.19,1.64
2018,187,0.01,30.1,16.78,23.22,11.41,1.58
2018,188,0.02,34.64,19.72,25.58,12.45,1.21
2018,189,0.0,33.18,18.12,25.12,12.63,1.53
2018,190,0.0,33.86,18.86,25.5,11.54,1.48
2018,191,0.0,31.37,17.51,24.24,10.07,1.66
2018,192,0.0,32.99,19.04,25.03,8.97,1.79
2018,193,0.01,28.33,15.03,21.44,10.62,1.94
2018,194,0.01,28.26,14.3,20.69,9.95,1.38
2018,195,0.06,31.37,16.46,22.76,9.77,1.6
2018,196,0.0,27.45,14.78,20.37,10.38,1.95
2018,197,0.0,29.3,13.4,21.09,9.52,2.5
2018,198,0.0,34.66,18.07,25.35,10.07,1.48
2018,199,0.0,33.21,18.19,25.68,11.05,1.55
2018,200,0.0,32.57,19.87,25.78,11.17,1.78
2018,201,0.0,31.26,19.28,24.84,10.5,1.6
2018,202,0.0,32.63,18.58,25.19,10.07,1.62
2018,203,0.0,31.5,18.3,24.75,10.93,1.58
2018,204,0.0,33.98,19.65,25.87,11.23,1.57
2018,205,0.0,33.0,19.12,25.15,10.68,1.56
2018,206,0.0,32.73,17.98,24.58,10.38,1.57
2018,207,0.0,32.2,16.89,23.83,10.19,1.6
2018,208,0.0,33.27,18.33,24.93,10.86,1.66
2018,209,0.0,33.67,18.48,25.44,11.17,1.69
2018,210,0.0,30.98,18.02,24.21,10.31,1.77
2018,211,0.03,30.05,15.27,22.31,8.97,1.88
2018,212,0.02,33.61,17.19,24.51,9.52,2.11
2018,213,0.09,38.86,20.14,29.04,9.77,2.03
2018,214,0.25,38.69,23.87,30.22,10.01,2.44
2018,215,0.0,36.91,21.55,28.76,11.47,2.36
2018,216,0.0,37.05,20.06,28.17,10.5,2.66
2018,217,0.0,36.83,19.74,28.15,8.91,2.47
2018,218,0.0,36.86,21.17,28.59,8.97,2.02
2018,219,0.02,35.63,20.2,27.56,9.64,1.9
2018,220,1.35,32.5,18.32,25.13,11.47,2.37
2018,221,0.35,29.88,16.81,22.74,10.74,1.91
2018,222,0.57,33.97,17.33,25.3,11.29,2.02
2018,223,0.36,35.1,18.86,26.58,10.31,2.02
2018,224,0.05,33.65,20.94,26.58,10.62,1.62
2018,225,0.03,33.43,19.83,25.99,9.64,1.85
2018,226,0.01,33.8,18.96,25.16,8.54,1.87
2018,227,0.02,32.8,17.8,24.24,7.75,1.84
2018,228,0.07,29.45,16.26,21.97,9.09,1.85
2018,229,0.15,32.3,14.9,23.24,9.7,2.46
2018,230,0.0,35.98,18.58,27.05,10.25,2.08
2018,231,0.0,37.84,20.26,28.44,8.18,2.48
2018,232,0.0,35.74,21.03,27.31,9.34,1.97
2018,233,0.01,33.55,19.18,25.66,10.01,1.95
2018,234,0.01,32.82,18.0,24.97,10.13,1.96
2018,235,0.0,33.26,18.45,25.15,8.85,1.84
2018,236,0.0,33.96,18.01,25.33,7.81,2.09
2018,237,0.01,34.19,18.25,25.8,8.12,1.84
2018,238,0.0,38.52,19.73,28.87,8.12,2.13
2018,239,2.68,38.9,22.57,29.44,8.36,3.3
2018,240,0.02,34.97,21.57,27.19,10.5,3.05
2018,241,0.02,31.15,17.69,23.93,11.23,2.07
2018,242,0.01,32.97,16.26,23.81,9.89,1.92
2018,243,0.0,35.02,17.88,26.05,9.03,2.09
2018,244,0.01,37.76,21.03,28.69,7.93,2.3
2018,245,0.14,36.77,21.91,28.49,9.03,2.82
2018,246,0.04,33.82,19.57,25.67,9.83,3.07
2018,247,0.03,31.89,18.05,23.95,9.03,2.27
2018,248,0.02,32.47,16.7,23.64,8.06,2.12
2018,249,5.31,29.0,16.98,22.33,9.83,1.59
2018,250,0.09,31.0,16.65,22.41,11.11,2.12
2018,251,0.4,26.66,14.99,19.44,10.74,2.35
2018,252,0.08,26.41,13.97,19.49,10.25,2.12
2018,253,0.02,32.19,14.19,22.72,9.46,1.76
2018,254,0.17,34.94,18.95,25.96,8.12,2.06
2018,255,12.91,24.02,18.48,21.11,11.96,1.12
2018,256,7.62,23.83,16.8,19.72,11.9,2.06
2018,257,12.4,22.82,15.76,18.55,11.9,1.39
2018,258,0.8,26.83,14.9,19.96,10.86,1.47
2018,259,5.31,26.05,15.77,20.69,11.29,1.16
2018,260,0.14,31.38,16.87,23.25,9.95,2.27
2018,261,0.38,30.33,18.08,23.15,11.29,1.88
2018,262,0.04,31.45,17.69,23.9,10.38,1.8
2018,263,0.22,30.31,19.33,23.72,11.11,1.61
2018,264,0.03,31.12,17.4,23.33,10.25,1.64
2018,265,0.0,33.1,16.36,23.73,7.63,1.95
2018,266,0.0,32.64,16.8,23.74,7.14,2.3
2018,267,0.0,32.16,16.73,23.96,8.67,1.62
2018,268,0.0,31.96,17.24,24.08,9.28,1.59
2018,269,0.04,32.39,17.28,24.25,8.48,2.12
2018,270,0.03,30.26,17.49,23.35,9.34,1.98
2018,271,1.64,26.92,17.0,21.74,10.25,1.36
2018,272,0.53,28.87,15.1,21.29,9.89,1.27
2018,273,10.56,26.83,14.42,19.64,10.01,1.18
2018,274,4.64,23.93,14.86,18.62,10.01,1.34
2018,275,0.21,27.76,13.26,19.78,8.61,2.34
2018,276,0.0,28.39,13.73,20.11,7.14,1.79
2018,277,0.0,28.89,14.61,20.78,6.04,1.83
2018,278,0.01,29.33,14.1,21.07,6.65,2.09
2018,279,0.09,26.27,16.34,19.79,8.18,1.95
2018,280,0.02,27.26,15.62,20.42,8.36,1.41
2018,281,2.68,24.83,15.35,19.43,9.34,1.27
2018,282,18.18,21.86,14.83,17.78,10.38,1.4
2018,283,0.44,24.7,12.1,18.05,9.28,1.9
2018,284,3.61,23.85,13.19,17.33,9.89,2.38
2018,285,0.0,29.05,12.48,19.68,8.54,1.56
2018,286,0.0,30.06,15.56,21.47,7.93,2.44
2018,287,6.94,23.47,11.94,17.14,9.52,2.74
2018,288,0.38,21.12,9.54,14.15,7.39,1.45
2018,289,6.41,19.49,9.22,13.74,8.73,3.09
2018,290,2.76,21.48,11.38,15.06,9.09,1.16
2018,291,16.74,14.81,8.48,11.75,7.75,3.55
2018,292,23.23,15.19,8.57,10.93,7.51,2.91
2018,293,1.06,21.27,8.15,13.74,7.69,1.87
2018,294,0.02,24.58,9.87,15.76,7.57,1.09
2018,295,0.86,23.9,12.22,17.46,8.06,1.29
2018,296,3.99,21.33,12.12,15.74,9.7,1.34
2018,297,0.0,24.53,10.26,16.26,8.18,1.51
2018,298,0.03,25.32,11.39,17.18,7.57,1.62
2018,299,16.22,24.39,12.9,17.05,8.73,1.8
2018,300,24.53,17.23,10.95,14.16,9.77,3.87
2018,301,46.59,10.4,4.73,7.12,6.35,5.23
2018,302,6.13,10.66,4.02,6.57,5.49,3.06
2018,303,29.93,11.3,3.91,7.34,6.04,4.69
2018,304,21.89,10.98,5.64,8.3,6.84,5.41
2018,305,15.57,14.21,9.49,11.3,8.36,3.26
2018,306,0.1,17.69,6.23,11.34,7.32,1.45
2018,307,0.11,18.81,6.5,11.68,7.26,1.52
2018,308,0.15,20.62,7.49,12.76,7.02,1.35
2018,309,12.35,12.27,6.4,9.45,7.63,3.23
2018,310,0.19,16.76,3.58,9.06,5.62,1.16
2018,311,0.0,18.98,5.29,11.01,5.55,1.52
2018,312,0.69,19.3,7.77,12.3,6.59,2.16
2018,313,0.96,15.2,5.28,9.91,6.9,1.46
2018,314,0.0,20.18,5.5,11.65,5.55,1.23
2018,315,0.0,22.4,8.44,13.58,6.35,1.88
2018,316,0.41,17.52,9.65,12.08,6.77,1.41
2018,317,3.53,15.58,7.21,10.82,7.02,1.39
2018,318,0.78,17.59,7.18,11.27,6.84,1.32
2018,319,0.0,18.93,5.98,11.19,6.35,1.34
2018,320,0.97,18.07,7.53,11.87,6.59,1.62
2018,321,0.17,18.35,5.69,10.9,6.47,1.17
2018,322,15.55,12.35,7.36,9.02,6.77,4.03
2018,323,11.67,9.24,5.69,7.3,6.35,3.75
2018,324,3.44,12.6,5.51,8.1,6.71,3.84
2018,325,6.28,15.23,6.05,9.93,7.08,2.9
2018,326,0.82,18.12,6.62,11.37,7.02,1.62
2018,327,12.26,12.01,7.5,9.3,7.32,1.12
2018,328,2.33,12.26,5.78,8.26,6.41,1.66
2018,329,0.99,13.72,5.79,9.64,7.2,3.89
2018,330,4.34,12.8,7.03,10.01,7.81,1.96
2018,331,0.0,20.61,3.36,10.36,5.49,1.32
2018,332,0.0,20.73,6.24,12.42,6.65,1.55
2018,333,0.0,19.35,8.59,12.53,6.9,1.42
2018,334,0.05,17.85,6.0,10.96,7.26,1.55
2018,335,0.0,18.11,4.96,11.07,6.29,1.23
2018,336,0.0,23.11,8.54,13.69,5.92,1.46
2018,337,0.01,24.51,8.69,14.66,7.45,1.53
2018,338,0.0,23.5,8.98,14.31,7.14,1.42
2018,339,0.0,23.08,8.39,13.86,6.35,1.89
2018,340,0.02,22.4,8.11,13.74,6.41,1.42
2018,341,0.0,21.3,8.12,12.99,6.23,1.54
2018,342,0.0,21.7,6.79,12.17,4.82,1.62
2018,343,0.0,21.32,7.83,12.78,5.07,1.29
2018,344,0.0,21.42,6.94,12.72,5.43,1.46
2018,345,0.0,17.76,6.1,10.64,5.62,1.41
2018,346,0.01,17.26,6.6,10.22,5.92,1.03
2018,347,10.27,11.58,6.05,8.28,6.53,3.02
2018,348,0.99,10.61,2.78,6.08,5.68,1.51
2018,349,0.0,19.12,2.71,9.05,4.94,1.47
2018,350,0.0,18.56,6.44,10.77,5.8,1.58
2018,351,0.0,20.12,5.26,11.12,5.37,1.25
2018,352,0.0,19.07,5.8,10.85,5.49,1.88
2018,353,0.0,17.61,5.8,10.25,5.74,1.46
2018,354,0.0,15.58,5.73,9.58,5.98,1.14
2018,355,0.0,19.26,3.56,9.65,5.25,1.51
2018,356,0.0,19.58,4.97,10.69,5.13,1.67
2018,357,0.0,20.59,4.02,10.01,4.82,1.66
2018,358,0.0,20.32,4.19,10.65,4.39,1.66
2018,359,0.0,18.14,7.04,10.98,4.76,1.27
2018,360,0.0,20.62,6.45,11.57,4.64,1.35
2018,361,0.0,18.73,6.53,11.32,4.46,1.16
2018,362,0.0,16.93,5.18,9.65,4.52,1.23
2018,363,0.0,15.96,4.4,8.34,4.88,1.21
2018,364,0.0,16.24,2.92,7.57,4.21,2.38
2018,365,0.0,16.79,2.14,7.75,3.72,2.04
2019,1,0.0,17.34,2.53,8.51,4.03,1.41
2019,2,0.0,16.37,5.45,9.22,4.27,1.2
