YEAR,DOY,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,QV2M,WS2M
2017,159,0.0,38.01,21.39,28.98,9.58,2.55
2017,160,0.0,34.66,19.26,26.31,10.68,1.87
2017,161,0.0,38.44,19.65,28.17,11.05,1.73
2017,162,0.0,34.73,22.7,28.26,10.25,1.15
2017,163,0.0,39.55,20.76,29.51,8.18,2.21
2017,164,0.02,34.73,19.06,25.97,11.66,2.1
2017,165,0.06,33.68,18.71,25.12,11.66,2.48
2017,166,0.09,37.41,19.68,27.47,11.9,2.92
2017,167,0.0,42.63,20.58,32.19,9.77,3.32
2017,168,0.15,41.08,25.4,33.37,10.07,1.85
2017,169,0.0,42.11,24.98,32.97,10.19,1.92
2017,170,0.01,41.76,24.51,32.56,9.7,2.31
2017,171,0.0,39.73,21.93,29.33,11.17,2.3
2017,172,0.03,36.32,20.35,27.18,11.78,2.25
2017,173,0.01,35.78,19.55,26.83,10.5,2.13
2017,174,0.0,40.59,19.76,29.8,7.63,1.8
2017,175,0.01,45.01,22.29,33.72,7.02,1.95
2017,176,0.19,43.86,24.66,32.55,9.52,3.31
2017,177,0.01,39.16,22.06,29.4,9.95,2.26
2017,178,0.01,32.19,18.08,24.76,9.4,3.47
2017,179,0.11,31.17,17.01,22.85,9.46,2.78
2017,180,0.46,28.47,15.03,21.0,8.97,3.05
2017,181,0.0,28.18,13.9,20.03,6.41,2.71
2017,182,0.0,34.01,12.69,23.67,4.58,3.1
2017,183,0.0,40.91,17.48,29.22,5.13,3.7
2017,184,0.0,40.79,21.17,30.84,6.1,2.29
2017,185,0.0,37.3,20.45,28.19,9.77,2.42
2017,186,0.28,31.91,19.72,25.55,11.17,2.05
2017,187,0.09,31.52,18.18,23.94,10.44,3.13
2017,188,0.02,30.78,16.23,22.52,8.79,2.77
2017,189,0.04,32.54,15.7,23.33,8.85,2.1
2017,190,0.05,34.62,16.45,24.36,9.89,2.45
2017,191,0.0,35.43,17.65,25.28,10.25,2.56
2017,192,0.0,41.43,18.08,29.62,8.85,1.73
2017,193,0.0,45.59,25.85,35.27,5.55,2.44
2017,194,0.0,45.86,25.29,34.84,4.21,2.23
2017,195,0.0,44.27,24.41,33.76,5.07,2.88
2017,196,0.0,45.1,25.8,34.99,5.0,2.12
2017,197,0.0,45.39,26.48,35.6,5.68,2.55
2017,198,0.0,44.7,27.75,35.48,6.59,3.07
2017,199,0.01,41.68,24.19,32.65,8.61,3.28
2017,200,0.06,35.66,20.81,27.06,9.95,2.88
2017,201,0.02,32.84,18.31,24.1,9.95,3.06
2017,202,0.02,30.46,16.8,22.39,8.85,3.0
2017,203,0.0,33.62,15.57,23.98,8.3,2.15
2017,204,0.0,36.24,17.55,26.24,8.36,2.16
2017,205,0.0,38.45,19.66,28.43,8.18,1.94
2017,206,0.0,38.34,21.26,28.72,8.54,2.27
2017,207,0.0,39.85,18.91,28.71,8.06,2.26
2017,208,0.0,40.33,21.12,29.7,9.28,2.74
2017,209,0.0,39.43,21.51,29.53,10.31,2.49
2017,210,0.0,39.91,20.76,29.76,7.93,2.01
2017,211,0.02,38.05,20.96,29.05,8.61,2.33
2017,212,0.05,35.15,19.68,26.75,10.07,2.91
2017,213,0.0,27.75,18.31,22.68,9.16,1.95
2017,214,0.0,35.42,16.73,25.2,8.42,2.38
2017,215,0.0,39.62,18.36,28.15,8.67,2.21
2017,216,0.04,44.51,23.52,33.08,7.45,2.02
2017,217,0.02,44.58,24.25,33.87,7.39,2.3
2017,218,0.01,41.98,27.41,34.06,7.57,2.03
2017,219,0.06,45.69,29.22,36.08,7.69,2.88
2017,220,0.04,40.02,23.64,30.97,8.73,2.59
2017,221,0.01,35.32,19.42,26.36,7.51,2.85
2017,222,0.0,37.37,16.34,26.24,7.14,1.9
2017,223,0.0,40.43,20.78,30.35,8.36,2.0
2017,224,0.0,39.7,22.2,30.62,9.77,1.8
2017,225,0.07,40.0,22.21,30.18,10.74,1.74
2017,226,0.0,38.66,22.29,29.48,11.41,2.25
2017,227,0.01,37.05,22.01,28.74,12.88,2.24
2017,228,0.0,40.01,21.97,29.89,11.47,2.44
2017,229,0.0,41.13,21.24,30.65,9.58,2.25
2017,230,0.0,38.15,24.24,30.35,11.72,2.0
2017,231,0.06,42.0,23.12,31.44,11.17,2.12
2017,232,1.5,43.68,25.49,33.61,10.5,1.99
2017,233,0.06,43.3,26.58,34.08,10.8,2.25
2017,234,0.15,41.12,25.74,32.55,11.17,1.99
2017,235,1.2,40.15,25.95,32.04,10.5,2.25
2017,236,0.19,39.19,24.51,31.53,9.7,1.98
2017,237,0.0,39.27,25.53,31.66,7.69,2.16
2017,238,0.82,41.48,26.32,33.2,8.42,3.55
2017,239,1.27,37.22,22.87,29.58,10.13,4.23
2017,240,1.13,30.09,18.92,24.42,10.99,3.24
2017,241,0.35,29.08,18.01,22.69,10.01,2.54
2017,242,0.66,28.75,17.05,22.63,10.62,2.58
2017,243,0.05,34.69,18.55,25.9,11.05,2.29
2017,244,0.01,37.02,19.84,27.7,10.62,1.68
2017,245,0.0,38.98,21.28,29.65,10.56,1.67
2017,246,0.0,37.74,22.44,29.05,10.74,2.59
2017,247,0.0,34.53,19.64,25.83,10.13,2.46
2017,248,0.0,37.23,17.55,26.14,8.67,2.1
2017,249,0.0,39.69,19.61,29.06,7.39,2.09
2017,250,0.0,38.38,22.02,28.98,8.0,1.69
2017,251,0.0,37.75,21.73,28.26,8.06,2.4
2017,252,0.0,31.01,17.81,23.43,9.77,3.99
2017,253,0.0,29.72,16.94,21.87,8.85,2.95
2017,254,0.0,36.23,15.86,25.01,6.77,2.04
2017,255,0.0,39.01,18.44,28.23,6.29,1.89
2017,256,0.0,40.53,22.19,30.08,5.8,2.12
2017,257,0.0,37.15,20.15,27.78,7.63,2.17
2017,258,0.0,32.11,16.48,23.83,8.0,3.3
2017,259,0.0,28.27,13.36,19.81,6.9,2.82
2017,260,0.0,29.76,13.55,20.51,6.53,1.82
2017,261,0.0,29.44,13.44,20.49,7.26,2.08
2017,262,0.0,31.16,14.46,21.62,7.81,1.59
2017,263,0.0,29.93,16.21,22.05,7.69,1.57
2017,264,0.0,31.22,17.09,22.73,8.91,1.66
2017,265,0.0,34.34,17.78,24.15,9.28,1.55
2017,266,0.01,35.37,19.9,26.22,7.08,1.89
2017,267,0.0,34.83,20.08,25.98,6.04,2.01
2017,268,0.01,34.25,17.74,25.01,6.77,2.0
2017,269,0.47,30.86,17.9,23.26,8.54,1.98
2017,270,0.79,33.26,17.66,24.15,9.7,2.6
2017,271,0.26,32.78,18.3,24.93,10.38,1.82
2017,272,0.12,33.06,18.82,25.29,9.95,1.77
2017,273,0.0,33.75,18.6,26.01,8.42,1.97
2017,274,0.0,34.28,20.01,26.35,7.14,1.82
2017,275,0.0,36.61,20.49,27.69,8.0,4.81
2017,276,0.0,35.94,20.1,27.5,7.69,5.05
2017,277,0.0,36.15,20.02,27.45,6.96,4.98
2017,278,0.0,36.61,20.81,27.53,6.71,2.68
2017,279,0.0,34.98,20.8,26.74,7.02,1.77
2017,280,0.0,35.16,21.13,26.87,5.37,1.7
2017,281,0.0,35.58,19.84,26.43,5.37,1.9
2017,282,0.0,34.58,19.55,25.9,5.62,1.66
2017,283,0.0,35.14,19.33,26.5,4.64,1.77
2017,284,0.15,37.23,21.05,28.01,5.98,2.4
2017,285,0.02,35.9,22.71,28.54,6.9,3.16
2017,286,0.0,32.69,22.19,27.02,7.08,2.5
2017,287,0.0,36.23,22.73,28.51,5.55,2.51
2017,288,0.01,34.71,21.79,27.29,5.0,1.41
2017,289,0.02,31.69,19.65,24.98,6.16,2.29
2017,290,1.01,29.98,20.33,24.58,7.63,2.07
2017,291,8.31,24.16,16.63,19.85,9.7,4.45
2017,292,8.47,23.67,15.68,18.58,10.62,4.77
2017,293,0.12,26.53,14.48,19.26,9.7,1.38
2017,294,0.19,28.79,15.29,20.65,9.46,1.27
2017,295,0.13,28.62,15.37,20.94,9.77,1.3
2017,296,0.0,30.98,15.52,21.73,8.0,1.51
2017,297,0.0,32.23,15.73,22.73,6.65,1.47
2017,298,0.0,31.81,17.16,22.7,6.04,1.7
2017,299,0.0,34.53,15.44,23.4,5.07,1.82
2017,300,0.0,29.62,16.55,21.95,5.86,1.7
2017,301,0.0,30.42,16.58,21.87,4.82,1.31
2017,302,0.0,30.73,15.9,21.29,5.0,1.56
2017,303,0.0,28.58,13.36,20.1,6.04,1.58
2017,304,0.0,29.1,13.22,19.87,6.04,1.35
2017,305,0.0,30.73,14.85,20.51,6.04,1.73
2017,306,0.19,28.93,13.6,19.55,6.41,1.84
2017,307,0.58,24.83,15.17,18.83,7.93,1.69
2017,308,2.19,22.92,13.58,17.15,9.28,3.15
2017,309,0.26,22.94,12.51,16.39,8.12,1.29
2017,310,0.04,25.83,11.79,17.0,5.86,1.32
2017,311,0.0,26.56,13.08,18.3,5.0,1.31
2017,312,0.0,24.96,12.57,17.61,5.43,1.15
2017,313,0.0,22.34,11.02,15.08,6.29,1.7
2017,314,0.01,21.26,9.01,13.92,5.74,1.5
2017,315,0.0,24.76,7.53,15.03,3.3,1.96
2017,316,0.0,24.48,10.44,15.8,4.52,1.74
2017,317,0.0,22.16,9.28,14.38,6.1,1.69
2017,318,0.0,22.62,10.78,14.96,6.35,1.23
2017,319,0.0,25.1,9.96,15.77,4.15,1.42
2017,320,0.0,23.62,10.55,15.45,4.15,1.68
2017,321,0.0,25.33,11.29,16.51,3.97,1.43
2017,322,0.0,25.32,11.5,16.48,3.72,1.42
2017,323,0.0,25.65,11.01,16.5,2.81,1.55
2017,324,0.0,27.02,11.03,17.42,2.81,1.58
2017,325,0.0,25.99,11.08,17.02,2.93,1.47
2017,326,0.0,25.17,9.76,16.26,2.99,1.78
2017,327,0.0,26.33,10.26,17.05,2.81,1.45
2017,328,0.0,27.44,13.26,18.87,2.62,1.5
2017,329,0.0,28.16,14.23,19.9,3.36,1.55
2017,330,0.0,28.11,14.96,19.86,4.03,1.55
2017,331,0.19,24.12,15.76,18.45,5.55,1.22
2017,332,0.01,28.25,15.91,20.48,4.27,2.4
2017,333,20.74,19.63,15.58,17.12,6.84,4.8
2017,334,24.44,15.45,8.13,12.62,7.45,3.66
2017,335,0.0,15.08,4.1,9.09,4.21,1.23
2017,336,0.0,15.69,4.77,9.05,4.15,1.17
2017,337,0.0,16.37,4.94,8.91,4.09,1.59
2017,338,0.0,19.83,2.88,9.94,3.42,1.85
2017,339,0.0,20.16,5.03,10.83,3.54,1.66
2017,340,0.0,19.87,4.64,10.35,3.05,1.74
2017,341,0.0,19.12,4.58,10.25,2.69,1.39
2017,342,0.0,19.58,6.17,10.96,3.36,1.35
2017,343,0.11,18.48,6.97,11.8,6.23,1.51
2017,344,0.25,19.91,9.87,13.01,7.57,1.69
2017,345,30.03,13.43,6.11,9.75,6.53,4.59
2017,346,2.32,13.8,5.2,8.41,4.94,1.78
2017,347,0.0,16.87,2.46,8.27,4.15,1.66
2017,348,0.0,16.88,5.16,10.15,4.7,1.36
2017,349,1.24,17.62,6.0,10.93,6.29,2.46
2017,350,7.49,14.58,7.9,11.39,7.57,3.12
2017,351,0.09,16.4,5.41,9.5,5.49,1.96
2017,352,0.0,17.64,2.89,8.76,3.91,1.59
2017,353,0.0,17.37,4.74,9.98,4.58,1.89
2017,354,0.01,16.75,4.08,9.12,5.0,2.8
2017,355,0.0,17.89,4.58,9.84,4.58,2.52
2017,356,0.02,19.01,3.17,9.98,4.27,2.33
2017,357,0.01,18.73,4.87,10.49,4.76,1.31
2017,358,0.02,18.32,4.69,10.33,4.64,1.59
2017,359,0.05,17.37,4.42,9.48,5.19,2.12
2017,360,0.76,17.05,5.74,10.22,5.92,2.87
2017,361,11.76,15.23,9.08,11.74,7.57,5.22
2017,362,5.49,17.37,10.06,12.72,8.36,3.2
2017,363,0.66,17.81,8.86,11.87,7.63,1.12
2017,364,0.01,22.71,6.34,13.4,5.0,1.46
2017,365,0.34,18.62,10.29,13.19,6.65,1.78
2018,1,0.63,20.43,9.08,13.11,6.96,1.27
2018,2,0.08,21.3,8.84,12.9,4.7,1.09
2018,3,1.28,20.31,8.2,12.31,6.23,0.88
2018,4,5.57,19.81,7.61,12.37,6.71,1.18
2018,5,2.14,19.77,6.62,11.4,6.16,2.13
2018,6,33.44,9.94,5.63,7.73,6.23,4.14
2018,7,14.98,7.54,3.37,4.98,5.13,2.55
2018,8,20.95,8.37,3.59,5.95,5.74,4.15
2018,9,5.38,13.64,3.62,8.73,6.23,2.92
2018,10,19.13,14.35,9.04,11.26,7.93,3.41
2018,11,1.28,15.43,4.8,9.82,6.77,1.62
2018,12,0.0,16.53,4.3,9.36,4.82,1.34
2018,13,2.21,15.58,5.8,9.81,5.37,2.34
2018,14,16.17,13.45,6.11,9.13,6.65,2.29
2018,15,0.61,13.22,4.03,7.76,5.19,1.62
2018,16,0.0,19.98,2.88,9.56,4.88,2.14
2018,17,0.0,19.42,5.13,10.44,4.46,1.42
2018,18,0.08,14.48,4.22,8.8,4.64,1.1
2018,19,0.12,15.83,5.87,9.74,6.41,1.95
2018,20,0.0,18.41,5.61,10.62,6.23,1.18
2018,21,0.21,19.12,6.82,11.4,5.92,1.11
2018,22,0.93,20.44,7.98,12.01,6.59,1.06
2018,23,1.19,18.87,7.65,11.57,6.53,1.02
2018,24,0.42,21.58,6.35,12.0,5.8,1.55
2018,25,6.06,17.46,7.03,10.71,6.29,2.45
2018,26,14.5,12.73,5.71,8.87,5.74,2.46
2018,27,0.86,12.64,3.26,7.34,4.58,1.5
2018,28,1.23,11.17,2.37,5.71,4.21,2.28
2018,29,0.46,13.84,4.95,8.6,5.0,4.2
2018,30,0.16,18.58,5.15,9.82,5.07,2.56
2018,31,5.16,16.96,4.33,9.63,5.8,1.69
2018,32,2.05,15.51,5.45,10.2,6.59,2.35
2018,33,4.07,11.98,4.18,8.24,5.37,3.31
2018,34,0.0,12.67,1.38,5.97,3.91,1.37
2018,35,31.23,9.7,1.01,5.02,4.46,3.62
2018,36,8.97,8.74,2.47,5.06,4.82,3.05
2018,37,5.99,7.6,2.23,4.24,4.82,2.91
2018,38,0.54,11.01,2.73,5.76,4.58,2.29
2018,39,1.82,13.42,2.55,7.19,4.82,1.79
2018,40,4.17,12.68,5.23,7.96,5.49,2.66
2018,41,1.94,14.0,5.99,9.05,6.23,2.72
2018,42,0.12,16.03,5.64,9.75,5.74,1.04
2018,43,0.09,17.53,5.15,10.51,5.98,1.65
2018,44,0.09,17.93,6.53,10.83,6.16,1.1
2018,45,0.0,17.83,4.8,10.13,5.31,1.27
2018,46,0.0,20.24,6.86,12.32,4.7,1.23
2018,47,0.0,19.03,8.71,12.45,6.16,1.11
2018,48,0.0,17.87,7.24,11.65,6.84,1.05
2018,49,0.0,19.8,7.2,11.55,5.92,1.16
2018,50,0.0,17.74,5.72,10.98,6.16,1.55
2018,51,0.03,19.37,7.32,11.82,6.29,1.25
2018,52,0.23,18.65,6.32,11.53,6.41,2.46
2018,53,0.47,16.51,6.72,10.94,6.53,2.3
2018,54,0.0,19.79,6.23,11.4,5.37,1.34
2018,55,0.98,16.12,5.3,10.28,6.65,1.59
2018,56,0.01,20.13,5.62,11.92,6.04,1.69
2018,57,16.82,21.86,8.31,12.87,6.84,3.4
2018,58,1.38,19.58,8.03,12.48,6.84,3.28
2018,59,17.71,22.49,7.13,13.48,6.65,3.97
2018,60,8.78,18.65,11.74,14.57,8.67,7.25
2018,61,4.88,22.08,11.36,15.94,8.61,5.77
2018,62,45.0,18.49,8.85,13.26,8.79,3.14
2018,63,5.26,16.53,9.01,12.57,7.32,5.91
2018,64,30.37,16.81,10.09,12.76,8.3,6.71
2018,65,37.67,16.83,8.84,12.62,8.79,4.26
2018,66,39.01,20.01,11.58,15.21,9.89,2.93
2018,67,8.15,20.05,11.74,15.63,9.64,3.72
2018,68,0.09,23.63,9.66,16.51,8.85,2.02
2018,69,4.21,20.7,11.4,15.88,8.91,4.5
2018,70,1.98,17.4,9.44,12.46,7.32,5.2
2018,71,0.37,18.83,8.98,12.93,7.08,2.12
2018,72,1.15,17.25,9.57,13.03,7.2,1.4
2018,73,0.18,22.19,9.01,14.19,7.81,2.59
2018,74,19.2,14.13,9.82,12.02,8.12,4.16
2018,75,7.55,11.8,8.12,9.67,6.71,3.24
2018,76,5.85,15.51,7.3,11.0,6.35,5.35
2018,77,14.82,16.61,10.12,12.51,7.75,6.24
2018,78,2.71,17.51,9.85,12.26,7.39,4.02
2018,79,6.73,14.73,5.85,10.76,6.59,3.96
2018,80,0.45,13.54,2.51,7.53,4.7,2.74
2018,81,0.04,14.36,2.2,7.94,4.88,2.63
2018,82,0.17,17.42,2.17,9.65,5.25,2.79
2018,83,11.24,14.65,7.26,10.73,6.77,4.77
2018,84,8.69,12.32,7.09,9.87,7.08,4.86
2018,85,0.27,18.19,7.15,11.65,6.35,1.59
2018,86,0.0,22.83,6.14,14.12,6.16,1.76
2018,87,0.02,25.01,9.45,16.06,7.2,1.65
2018,88,0.3,20.3,9.19,13.86,7.63,1.84
2018,89,1.12,17.19,9.48,12.27,7.2,3.44
2018,90,0.21,19.56,7.24,12.96,7.26,2.45
2018,91,0.0,28.95,8.25,17.19,7.32,1.88
2018,92,0.04,20.23,11.13,14.93,8.48,1.88
2018,93,0.15,22.29,9.83,14.96,8.42,2.05
2018,94,0.16,21.37,10.4,14.61,7.81,1.52
2018,95,0.04,29.45,10.15,18.22,8.73,2.08
2018,96,0.19,21.96,10.53,15.26,8.48,2.49
2018,97,9.5,17.45,8.99,11.79,6.96,3.35
2018,98,9.2,16.62,8.65,12.09,7.14,3.93
2018,99,11.89,15.7,6.94,10.96,6.41,3.41
2018,100,29.14,16.58,5.35,11.19,6.84,5.8
2018,101,14.35,15.52,8.91,11.9,6.9,5.52
2018,102,11.56,18.75,8.28,12.35,7.32,5.12
2018,103,21.09,13.45,7.81,10.44,7.02,5.45
2018,104,3.49,17.32,8.19,12.06,7.32,2.84
2018,105,0.11,21.81,8.32,14.14,7.08,1.23
2018,106,0.37,22.66,8.71,15.34,8.3,1.55
2018,107,0.0,27.19,11.09,18.68,7.93,1.27
2018,108,0.0,29.91,12.03,20.59,8.0,1.88
2018,109,0.31,30.73,13.34,21.72,8.73,1.66
2018,110,0.32,26.65,14.55,19.43,9.64,3.07
2018,111,0.42,25.3,12.23,17.12,8.61,2.14
2018,112,0.29,23.93,10.3,15.92,8.54,2.16
2018,113,1.33,25.22,11.26,16.92,9.22,2.01
2018,114,20.61,20.18,13.08,15.8,9.77,1.91
2018,115,7.61,18.41,12.76,15.41,9.89,1.84
2018,116,2.22,23.43,11.96,17.12,9.7,1.48
2018,117,0.12,25.57,12.58,18.47,10.07,1.62
2018,118,1.17,21.73,11.19,15.58,9.03,2.9
2018,119,0.51,18.35,8.45,12.69,6.65,2.9
2018,120,0.09,18.94,7.08,12.31,6.29,1.84
2018,121,1.79,16.53,7.7,11.48,6.59,2.84
2018,122,0.01,19.88,6.01,12.7,6.04,1.62
2018,123,0.23,20.73,8.23,13.9,7.08,1.62
2018,124,0.28,21.96,8.8,15.13,7.63,1.47
2018,125,0.05,24.77,10.72,17.55,8.61,1.54
2018,126,0.1,27.42,12.62,19.12,8.85,2.17
2018,127,3.09,20.04,13.26,15.94,9.77,1.27
2018,128,1.95,20.13,12.52,16.19,9.95,1.3
2018,129,1.12,22.68,11.68,16.62,9.95,2.31
2018,130,0.21,23.4,12.01,16.28,9.09,1.21
2018,131,0.02,24.8,11.16,17.13,9.03,1.52
2018,132,0.05,23.02,11.48,16.17,8.54,2.09
2018,133,0.03,23.48,9.3,15.65,7.26,1.76
2018,134,0.0,25.87,9.4,17.21,7.26,1.81
2018,135,0.0,27.14,11.49,18.85,8.06,2.5
2018,136,11.79,30.09,12.15,20.46,9.83,2.74
2018,137,2.23,22.85,14.14,18.05,10.19,1.52
2018,138,0.91,24.71,14.18,19.19,9.95,1.81
2018,139,0.78,23.23,13.66,18.08,9.58,1.09
2018,140,0.24,25.16,12.66,18.26,9.22,1.77
2018,141,0.3,23.55,12.69,17.58,9.16,1.45
2018,142,0.06,27.08,11.6,18.79,9.28,2.09
2018,143,0.14,26.65,13.39,18.83,10.13,2.16
2018,144,1.49,20.88,12.92,16.43,9.83,2.31
2018,145,0.09,23.47,10.8,16.8,8.73,2.41
2018,146,0.8,24.29,11.66,17.37,9.46,1.84
2018,147,3.73,21.6,13.15,17.01,9.77,2.16
2018,148,0.54,23.42,12.59,17.11,9.16,1.98
2018,149,0.4,22.33,11.47,16.19,8.67,2.38
2018,150,0.12,24.12,10.94,17.06,8.67,1.64
2018,151,0.03,25.24,11.37,17.86,9.22,1.85
2018,152,0.07,26.45,12.36,18.23,9.52,2.08
2018,153,0.03,22.3,11.61,16.08,8.24,2.39
2018,154,0.01,25.14,9.23,17.12,8.36,1.94
2018,155,0.07,24.9,12.62,17.61,9.22,2.02
2018,156,0.07,23.13,12.72,17.26,9.22,2.23
2018,157,0.04,24.34,12.13,17.2,8.97,2.05
2018,158,0.01,26.95,11.6,18.66,8.79,1.52
2018,159,0.03,26.89,13.15,19.29,9.89,2.27
2018,160,0.13,22.83,14.03,17.87,9.89,2.37
2018,161,0.04,23.12,12.33,17.08,8.91,2.18
2018,162,0.01,24.22,11.91,17.39,8.85,1.91
2018,163,0.01,25.17,12.55,18.01,9.22,1.79
2018,164,0.02,26.61,11.69,18.85,9.46,1.93
2018,165,0.02,29.31,13.61,20.68,10.07,1.93
2018,166,0.0,32.57,15.21,23.38,10.07,2.14
2018,167,0.0,30.0,16.29,22.62,11.66,1.84
2018,168,0.0,32.49,16.3,23.83,12.21,1.47
2018,169,0.0,31.25,17.28,24.03,13.12,1.78
2018,170,0.0,35.68,18.4,26.33,12.63,2.41
2018,171,0.01,30.2,16.34,22.22,11.9,2.16
2018,172,0.03,28.3,16.65,21.55,12.21,2.09
2018,173,0.04,28.95,16.55,21.87,12.21,2.17
2018,174,0.02,30.58,16.14,22.47,12.45,2.18
2018,175,0.04,29.34,16.61,21.8,11.78,2.37
2018,176,0.42,27.72,16.01,20.9,11.72,1.98
2018,177,0.21,28.64,16.01,21.25,11.6,2.11
2018,178,0.09,28.44,15.08,21.08,11.05,1.97
2018,179,0.11,27.69,15.51,20.69,10.74,2.21
2018,180,0.05,29.45,14.95,21.18,10.62,1.84
2018,181,0.0,28.67,15.25,21.31,11.41,2.48
2018,182,0.0,27.62,16.1,20.96,11.23,2.3
2018,183,0.0,29.92,15.06,21.79,10.62,1.63
2018,184,0.0,30.56,16.4,22.41,11.17,2.0
2018,185,0.0,27.47,15.17,20.8,10.56,2.42
2018,186,0.0,30.45,14.31,21.52,10.01,1.73
2018,187,0.01,31.87,15.51,23.12,11.23,1.42
2018,188,0.05,33.75,19.23,25.15,12.82,1.34
2018,189,0.01,35.05,18.21,25.7,12.82,1.67
2018,190,0.01,34.24,19.14,25.55,12.82,1.64
2018,191,0.02,33.73,17.82,25.05,11.29,1.68
2018,192,0.0,32.39,18.57,24.5,10.44,1.98
2018,193,0.03,29.08,16.7,21.95,11.23,2.46
2018,194,0.04,29.31,15.21,21.55,10.56,1.8
2018,195,0.03,30.56,15.83,22.15,10.74,2.02
2018,196,0.0,28.24,15.72,20.94,10.25,2.57
2018,197,0.0,31.45,14.34,22.03,9.52,2.13
2018,198,0.0,33.07,16.4,23.94,11.11,1.44
2018,199,0.0,33.09,17.19,24.65,11.41,1.6
2018,200,0.0,32.02,18.54,24.44,11.23,1.61
2018,201,0.0,32.06,18.64,24.08,10.62,1.59
2018,202,0.0,33.92,17.47,24.77,10.62,1.58
2018,203,0.0,32.38,17.16,24.03,11.05,1.55
2018,204,0.0,32.8,18.09,24.5,11.96,1.72
2018,205,0.0,32.55,16.86,23.62,10.86,1.73
2018,206,0.0,32.3,16.47,23.26,10.93,1.78
2018,207,0.0,31.59,16.73,22.92,10.93,1.8
2018,208,0.0,32.23,16.8,23.45,11.23,1.8
2018,209,0.0,33.9,17.15,24.58,11.35,1.74
2018,210,0.0,31.94,17.43,23.42,10.38,2.08
2018,211,0.07,31.9,16.43,22.83,10.25,1.88
2018,212,0.04,34.41,17.08,24.22,11.05,2.24
2018,213,0.04,41.45,19.45,30.23,11.23,2.03
2018,214,0.05,43.41,25.96,33.68,10.74,3.08
2018,215,0.0,40.84,24.64,32.07,12.82,2.04
2018,216,0.0,40.54,22.99,31.08,11.84,2.12
2018,217,0.0,41.08,23.17,31.99,10.01,2.17
2018,218,0.0,41.36,24.0,32.47,9.46,2.26
2018,219,0.01,39.8,22.8,30.54,10.38,2.59
2018,220,0.22,35.32,19.76,27.34,11.9,2.66
2018,221,0.21,32.52,16.94,23.95,10.44,2.52
2018,222,0.14,36.37,18.3,26.61,11.41,1.97
2018,223,0.06,38.83,21.93,29.8,11.05,1.91
2018,224,0.06,37.3,22.01,28.9,11.35,1.99
2018,225,0.09,35.97,21.35,27.33,10.74,1.95
2018,226,0.04,36.0,19.26,26.19,9.83,1.86
2018,227,0.03,34.23,17.65,24.61,9.4,1.97
2018,228,0.12,31.52,17.62,23.33,10.5,2.33
2018,229,0.05,35.15,16.34,24.83,10.5,2.6
2018,230,0.01,39.71,19.33,29.48,11.05,1.91
2018,231,0.0,41.51,23.18,31.75,9.28,2.12
2018,232,0.01,39.55,22.9,30.31,10.62,1.97
2018,233,0.04,36.69,22.01,28.3,11.66,1.89
2018,234,0.03,36.65,20.81,28.13,11.6,1.91
2018,235,0.01,37.19,21.73,28.6,10.19,2.06
2018,236,0.01,37.97,21.08,28.63,8.91,2.14
2018,237,0.02,37.63,20.14,28.12,9.77,1.92
2018,238,0.0,41.66,21.58,31.21,9.03,1.73
2018,239,2.17,41.12,25.93,31.97,9.22,3.79
2018,240,0.07,36.39,22.1,28.56,12.02,3.4
2018,241,0.06,32.38,19.5,24.81,11.84,2.61
2018,242,0.02,34.83,17.79,25.05,10.99,2.51
2018,243,0.0,38.2,19.55,28.28,10.13,1.44
2018,244,0.0,42.19,23.37,32.05,8.61,1.58
2018,245,0.03,40.66,24.38,31.17,9.89,2.8
2018,246,0.08,34.13,20.3,26.43,11.66,2.79
2018,247,0.04,32.86,18.65,24.53,10.68,2.3
2018,248,0.04,32.95,17.67,24.23,10.01,2.22
2018,249,1.57,29.94,17.4,22.97,10.68,1.84
2018,250,0.03,31.86,18.19,23.58,11.11,2.62
2018,251,0.34,27.62,17.54,21.64,10.68,2.6
2018,252,0.1,28.77,16.26,22.05,10.62,2.09
2018,253,0.01,35.44,16.97,25.91,10.5,2.2
2018,254,0.01,38.43,20.92,28.88,9.28,2.18
2018,255,16.52,25.79,20.65,23.4,12.7,0.93
2018,256,2.26,27.05,19.58,22.76,13.31,1.78
2018,257,6.35,26.76,18.51,21.96,12.94,1.4
2018,258,0.89,29.67,17.35,22.76,11.96,1.46
2018,259,5.66,31.18,18.65,24.12,13.06,1.57
2018,260,0.2,34.33,19.68,25.94,11.47,2.38
2018,261,0.32,33.05,20.79,25.75,12.88,1.55
2018,262,0.02,34.62,20.55,26.66,11.6,1.66
2018,263,0.19,33.65,21.22,26.48,12.08,1.69
2018,264,0.04,34.17,20.17,26.05,11.66,1.55
2018,265,0.0,36.87,19.38,27.22,8.0,2.46
2018,266,0.0,37.15,19.48,27.3,7.26,2.27
2018,267,0.0,36.74,20.11,27.68,8.85,1.75
2018,268,0.0,36.46,20.98,28.17,9.7,1.85
2018,269,0.02,35.62,21.21,27.74,9.64,4.12
2018,270,0.01,34.82,20.78,27.17,9.46,3.7
2018,271,0.42,31.52,21.6,26.23,10.19,1.71
2018,272,0.55,32.88,20.19,25.69,10.68,1.59
2018,273,11.89,28.79,19.26,23.34,11.84,1.17
2018,274,6.94,26.57,19.51,22.52,12.02,1.04
